,TUMOR_CLASS,TUMOR_TYPE,channel,Min,Max,stddev
0,M,DC,G,13,255,56.90756614771234
0,M,DC,B,81,255,32.690999536171454
0,M,DC,R,105,255,31.330355948497715
0,M,DC,G,11,255,40.612977897147985
0,M,DC,B,108,255,23.948853714292436
0,M,DC,R,56,255,43.92290941878654
0,M,DC,G,0,247,52.40351923942455
0,M,DC,B,68,255,33.81194988776987
0,M,DC,R,89,255,33.28665946507406
0,M,DC,G,7,254,43.801330532007974
0,M,DC,B,93,255,28.515040614807777
0,M,DC,R,83,255,41.05495688549886
0,M,DC,G,12,254,57.322293098199395
0,M,DC,B,98,255,33.017732438096495
0,M,DC,R,81,255,42.009382400495724
0,M,DC,G,10,254,46.70944738075133
0,M,DC,B,98,255,30.248121906435067
0,M,DC,R,66,255,43.92166557258532
0,M,DC,G,15,242,54.93894351212607
0,M,DC,B,84,255,33.46002139353989
0,M,DC,R,100,255,27.007978403175677
0,M,DC,G,24,255,54.27715148468225
0,M,DC,B,108,255,26.375322145275145
0,M,DC,R,109,255,33.953399173753574
0,M,DC,G,14,255,43.801747519342484
0,M,DC,B,127,255,24.250743289239395
0,M,DC,R,93,255,35.84329053178968
0,M,DC,G,18,235,45.065638585310204
0,M,DC,B,101,255,26.132540718817427
0,M,DC,R,97,255,35.80164456896476
0,M,DC,G,14,231,42.20499271099736
0,M,DC,B,108,255,25.363630862736773
0,M,DC,R,87,255,40.472743995832246
0,M,DC,G,17,220,41.22639484044531
0,M,DC,B,86,255,27.529315923352243
0,M,DC,R,52,255,44.23963685735966
0,M,DC,G,13,222,78.12873045117223
0,M,DC,B,65,242,36.54661087698131
0,M,DC,R,64,255,36.08241313291312
0,M,DC,G,2,254,33.48048519502624
0,M,DC,B,84,255,21.81974751732373
0,M,DC,R,46,255,41.64882101147263
0,M,DC,G,0,219,54.69057497813695
0,M,DC,B,69,240,32.667217607999156
0,M,DC,R,63,255,45.00869280542249
0,M,DC,G,0,253,67.75099997429263
0,M,DC,B,79,255,36.32220868055
0,M,DC,R,52,255,39.58851999146153
0,M,DC,G,0,255,55.42524798779257
0,M,DC,B,68,255,30.367122617262364
0,M,DC,R,86,255,38.73590826836775
0,M,DC,G,2,255,41.26745461660069
0,M,DC,B,117,255,23.58860288615162
0,M,DC,R,51,255,34.05422516994663
0,M,DC,G,24,227,55.72596520756308
0,M,DC,B,74,241,29.5263452102149
0,M,DC,R,53,249,36.13189190789051
0,M,DC,G,8,224,64.31662474693279
0,M,DC,B,65,241,33.40786271765777
0,M,DC,R,64,255,39.776951304270355
0,M,DC,G,2,230,64.46075021746815
0,M,DC,B,92,254,31.46021081659834
0,M,DC,R,80,255,38.780361253150375
0,M,DC,G,0,253,36.34541825419875
0,M,DC,B,80,255,21.495262299654026
0,M,DC,R,70,255,37.74529735570799
0,M,DC,G,0,231,40.56161951056654
0,M,DC,B,93,255,26.613596199547047
0,M,DC,R,61,255,46.31735518668477
0,M,DC,G,0,255,50.072393670000295
0,M,DC,B,87,255,31.291619334782652
0,M,DC,R,104,255,30.607527580357548
0,M,DC,G,8,255,36.658617076826665
0,M,DC,B,129,255,20.215951555749673
0,M,DC,R,38,255,42.69178899032534
0,M,DC,G,16,225,66.73527093398494
0,M,DC,B,54,249,35.14676564639714
0,M,DC,R,60,255,35.10241105686999
0,M,DC,G,1,255,50.734119413952044
0,M,DC,B,68,255,26.913802722215312
0,M,DC,R,63,255,40.349922115040435
0,M,DC,G,5,255,50.14230728219386
0,M,DC,B,99,255,30.824574829746265
0,M,DC,R,79,255,31.22223591110854
0,M,DC,G,6,255,55.64156445588265
0,M,DC,B,102,255,26.452531553101686
0,M,DC,R,77,255,39.49046111856874
0,M,DC,G,3,255,67.430678034848
0,M,DC,B,113,255,32.446710093787736
0,M,DC,R,78,255,38.09865972067348
0,M,DC,G,2,255,55.10770549232848
0,M,DC,B,77,255,29.56373938380818
0,M,DC,R,83,255,41.666499620515694
0,M,DC,G,3,255,53.51300880702491
0,M,DC,B,117,255,30.678241835480737
0,M,DC,R,104,255,33.72553652770475
0,M,DC,G,3,255,45.62934493421924
0,M,DC,B,119,255,25.692930358203313
0,M,DC,R,56,255,44.841093484249484
0,M,DC,G,0,255,50.783702178941056
0,M,DC,B,76,255,32.992122289451906
0,M,DC,R,68,255,35.60856101350135
0,M,DC,G,0,217,36.33848484927085
0,M,DC,B,81,255,22.807324752231015
0,M,DC,R,86,255,35.44631125521797
0,M,DC,G,7,255,56.23011507003716
0,M,DC,B,131,255,26.65700391271014
0,M,DC,R,50,255,34.27798032009473
0,M,DC,G,0,255,44.061866801317464
0,M,DC,B,76,255,26.809157819866257
0,M,DC,R,71,255,36.26897447814768
0,M,DC,G,5,238,37.265508892378584
0,M,DC,B,91,255,24.25299486794286
0,M,DC,R,46,255,48.430471518036555
0,M,DC,G,17,232,79.01945034680503
0,M,DC,B,49,240,39.83807336611908
0,M,DC,R,59,255,40.76205815483133
0,M,DC,G,0,255,48.3738454683577
0,M,DC,B,65,255,28.310644490092947
0,M,DC,R,54,255,41.97245622038721
0,M,DC,G,0,255,47.17040210723712
0,M,DC,B,77,255,27.07069182482808
0,M,DC,R,76,255,40.01374211835352
0,M,DC,G,0,255,38.78221040675461
0,M,DC,B,94,255,24.895365997503962
0,M,DC,R,69,255,41.347996708804814
0,M,DC,G,3,255,45.194032854774065
0,M,DC,B,98,255,26.829525236994673
0,M,DC,R,110,255,24.487097940455595
0,M,DC,G,15,255,38.08105059913201
0,M,DC,B,115,255,22.82800053030904
0,M,DC,R,83,255,32.41594862187881
0,M,DC,G,4,254,45.0241423742333
0,M,DC,B,75,255,32.58759014803253
0,M,DC,R,77,255,28.835542914896802
0,M,DC,G,1,255,39.965946897605285
0,M,DC,B,73,255,27.22285549956247
0,M,DC,R,81,255,30.725478290895282
0,M,DC,G,15,255,41.40645709363012
0,M,DC,B,81,255,30.50422836412434
0,M,DC,R,75,255,28.940945038408874
0,M,DC,G,18,255,45.27103326106985
0,M,DC,B,68,255,27.70063312546626
0,M,DC,R,65,255,26.992730414140908
0,M,DC,G,8,225,33.80745099982476
0,M,DC,B,56,255,27.853619749841695
0,M,DC,R,79,255,26.702852296784357
0,M,DC,G,14,243,43.109128200169145
0,M,DC,B,67,255,30.78744724395615
0,M,DC,R,108,255,25.95611086497568
0,M,DC,G,34,232,42.46608137119596
0,M,DC,B,87,255,29.4486690014556
0,M,DC,R,55,255,28.178605719932815
0,M,DC,G,24,232,41.63259800022584
0,M,DC,B,60,255,30.527177409195755
0,M,DC,R,60,255,27.146147654807006
0,M,DC,G,0,223,25.822994940092716
0,M,DC,B,60,255,23.77294430599692
0,M,DC,R,66,255,38.06697287876467
0,M,DC,G,23,239,59.68458078026328
0,M,DC,B,78,255,33.71708404980763
0,M,DC,R,54,255,41.41200737523426
0,M,DC,G,7,239,61.836158288382535
0,M,DC,B,59,255,39.29591834919488
0,M,DC,R,61,255,31.36587370715759
0,M,DC,G,21,240,41.0150184289089
0,M,DC,B,57,255,28.627995749736975
0,M,DC,R,71,255,28.46349315342836
0,M,DC,G,12,237,34.57203255264212
0,M,DC,B,72,255,26.222957818371754
0,M,DC,R,122,255,16.950593521158208
0,M,DC,G,22,255,24.802153785433248
0,M,DC,B,121,255,20.33833292319299
0,M,DC,R,104,255,20.38373476489181
0,M,DC,G,15,255,39.8034717116556
0,M,DC,B,98,255,24.838953870567796
0,M,DC,R,71,255,29.748170762997287
0,M,DC,G,10,255,37.110935976603905
0,M,DC,B,77,255,28.483189037778097
0,M,DC,R,65,255,26.242363534643943
0,M,DC,G,5,227,26.015962139092125
0,M,DC,B,63,255,24.359459653066338
0,M,DC,R,62,255,34.089207765562385
0,M,DC,G,17,237,54.31512516999935
0,M,DC,B,62,255,33.51615229228395
0,M,DC,R,115,255,24.592462513001422
0,M,DC,G,7,255,30.157729461385465
0,M,DC,B,106,255,26.3829043304559
0,M,DC,R,76,255,29.028959333645464
0,M,DC,G,30,245,43.542505595589205
0,M,DC,B,74,255,32.53768825517288
0,M,DC,R,68,255,25.322363390158664
0,M,DC,G,25,228,31.228035557014994
0,M,DC,B,62,255,25.07712574546185
0,M,DC,R,48,255,39.36545779417439
0,M,DC,G,0,241,56.13102534349493
0,M,DC,B,44,255,37.720694770466565
0,M,DC,R,74,255,29.856691992248955
0,M,DC,G,12,255,30.143592311366707
0,M,DC,B,81,255,27.821618880266158
0,M,DC,R,106,255,18.791863540522094
0,M,DC,G,22,255,33.66559321794991
0,M,DC,B,112,255,19.820314587468072
0,M,DC,R,67,255,29.63990593266622
0,M,DC,G,6,235,31.3054006792878
0,M,DC,B,68,255,26.805964008289415
0,M,LC,R,95,255,28.684406100176737
0,M,LC,G,85,254,31.085719152630332
0,M,LC,B,108,255,21.760601077308912
0,M,LC,R,95,255,28.053569188912384
0,M,LC,G,84,254,30.170293731239067
0,M,LC,B,104,255,21.020731523443853
0,M,LC,R,112,255,21.42866079290024
0,M,LC,G,92,254,23.43782581652713
0,M,LC,B,118,255,17.625621986715284
0,M,LC,R,94,255,29.96027274282938
0,M,LC,G,88,254,33.0179616178402
0,M,LC,B,109,255,21.66771931742165
0,M,LC,R,104,255,29.874617846969866
0,M,LC,G,86,255,31.52061522121795
0,M,LC,B,122,255,21.95605549292772
0,M,LC,R,102,255,30.628074298976063
0,M,LC,G,90,254,33.92054375293834
0,M,LC,B,119,255,21.93831907789168
0,M,LC,R,95,255,22.789480455743778
0,M,LC,G,87,255,24.715922897535947
0,M,LC,B,106,255,18.862854264263976
0,M,LC,R,101,255,28.557789055170197
0,M,LC,G,92,249,30.02006697998657
0,M,LC,B,115,255,21.61596904636739
0,M,LC,R,116,255,19.700082875975674
0,M,LC,G,83,253,24.459829585823538
0,M,LC,B,124,255,16.96233736063734
0,M,LC,R,101,255,31.85062659414464
0,M,LC,G,81,253,35.23635751587576
0,M,LC,B,118,255,23.070660609122445
0,M,LC,R,104,255,26.34591090373962
0,M,LC,G,91,253,27.80597093196259
0,M,LC,B,118,255,20.648399160984237
0,M,LC,R,85,255,16.031621854700866
0,M,LC,G,87,250,23.623300241722106
0,M,LC,B,100,255,13.182754093401444
0,M,LC,R,98,255,27.335864291749534
0,M,LC,G,87,255,30.57703852877801
0,M,LC,B,112,255,20.506297386486576
0,M,LC,R,113,255,15.746244368193205
0,M,LC,G,94,250,22.61478387443202
0,M,LC,B,127,255,12.926033749229006
0,M,LC,R,118,255,15.936080229346981
0,M,LC,G,99,253,20.583936467928424
0,M,LC,B,127,255,13.68922905056261
0,M,LC,R,117,255,20.054584763869435
0,M,LC,G,101,255,23.26938733215006
0,M,LC,B,130,255,16.554788372988956
0,M,LC,R,104,255,18.869932823441594
0,M,LC,G,90,253,26.009222696112374
0,M,LC,B,114,255,15.109928410356291
0,M,LC,R,104,255,26.377689758096967
0,M,LC,G,85,253,28.73187161606711
0,M,LC,B,115,255,21.532493660177007
0,M,LC,R,105,255,20.598404418511723
0,M,LC,G,79,254,25.86261695424573
0,M,LC,B,106,255,17.429785956884025
0,M,LC,R,102,255,31.171360574608936
0,M,LC,G,90,253,33.632888086274725
0,M,LC,B,115,255,22.21136650767319
0,M,LC,R,104,255,29.421484688666418
0,M,LC,G,88,254,31.98265763642819
0,M,LC,B,124,255,21.887214818776723
0,M,LC,R,111,255,16.02298673849161
0,M,LC,G,92,253,19.270067981182258
0,M,LC,B,119,255,13.259834109077342
0,M,LC,R,109,255,26.420084180929937
0,M,LC,G,94,255,29.18448125741452
0,M,LC,B,117,255,19.225197976964793
0,M,LC,R,97,255,17.860245733207012
0,M,LC,G,88,255,24.162437862040633
0,M,LC,B,112,255,15.042419883361314
0,M,LC,R,110,255,16.47729400455609
0,M,LC,G,93,252,20.52552408110211
0,M,LC,B,121,255,13.458654343526275
0,M,LC,R,100,255,28.558591204528284
0,M,LC,G,88,253,30.245715976009212
0,M,LC,B,120,255,20.92170930420914
0,M,LC,R,102,255,34.19322172454397
0,M,LC,G,88,253,37.37805623842989
0,M,LC,B,112,255,24.27222123047122
0,M,LC,R,112,255,16.372702221987854
0,M,LC,G,97,253,19.767362640347997
0,M,LC,B,121,255,13.332666905615024
0,M,LC,R,101,255,22.658231731628696
0,M,LC,G,91,254,24.908839909828867
0,M,LC,B,102,255,18.643833451874183
0,M,LC,R,106,255,19.100589393397932
0,M,LC,G,89,253,23.66980425770682
0,M,LC,B,109,255,15.584043420629335
0,M,LC,R,106,255,19.305661646050822
0,M,LC,G,86,253,23.694288517236906
0,M,LC,B,109,255,15.64042194243709
0,M,LC,R,113,255,31.22111405546074
0,M,LC,G,100,245,32.674388824230284
0,M,LC,B,143,255,18.895870620397368
0,M,LC,R,118,255,23.40576832027442
0,M,LC,G,105,238,24.070852008244923
0,M,LC,B,131,255,15.281680607996487
0,M,LC,R,129,255,23.63474065539797
0,M,LC,G,113,241,25.05189873159031
0,M,LC,B,148,255,14.913887344482962
0,M,LC,R,126,255,19.66785318233733
0,M,LC,G,111,246,21.959959611058537
0,M,LC,B,143,255,12.807164378737669
0,M,LC,R,126,255,21.414063893667443
0,M,LC,G,109,247,23.113364037157254
0,M,LC,B,149,255,13.225791565725837
0,M,LC,R,121,255,14.782548961328215
0,M,LC,G,112,240,21.271321812125557
0,M,LC,B,146,255,9.2857158207667
0,M,LC,R,109,255,31.83591819354712
0,M,LC,G,99,253,34.00633608334421
0,M,LC,B,128,255,19.4050801154157
0,M,LC,R,133,255,20.085158095083187
0,M,LC,G,117,242,24.678117501792276
0,M,LC,B,163,255,11.117267140735702
0,M,LC,R,124,255,10.661317789556039
0,M,LC,G,106,239,13.138443331426085
0,M,LC,B,132,255,8.168441732675406
0,M,LC,R,122,255,16.15826399928837
0,M,LC,G,109,247,18.94238076151341
0,M,LC,B,142,255,11.08499944241067
0,M,LC,R,120,255,26.379385871896176
0,M,LC,G,107,246,27.4502513421589
0,M,LC,B,141,255,17.245293716113768
0,M,LC,R,140,255,11.056154235879646
0,M,LC,G,120,238,14.815782026025323
0,M,LC,B,158,255,7.214018771781852
0,M,LC,R,120,255,26.38558437590902
0,M,LC,G,105,247,30.054723938332284
0,M,LC,B,144,255,17.447059314272767
0,M,LC,R,119,255,19.74876548301369
0,M,LC,G,106,241,21.789057859570093
0,M,LC,B,141,255,13.404939055488239
0,M,LC,R,122,255,25.72027085017813
0,M,LC,G,112,247,27.00143323837086
0,M,LC,B,144,255,15.494864965478204
0,M,LC,R,126,255,15.917732735073878
0,M,LC,G,112,243,18.759165807803736
0,M,LC,B,141,255,9.990044924980971
0,M,LC,R,127,255,13.876918836538715
0,M,LC,G,113,239,15.832200037074996
0,M,LC,B,162,255,9.51223933512471
0,M,LC,R,126,255,17.961261036436742
0,M,LC,G,113,246,19.32678368071073
0,M,LC,B,141,255,12.76424958789633
0,M,LC,R,124,255,19.207585569471732
0,M,LC,G,108,246,20.47211298539185
0,M,LC,B,150,255,12.08510701571704
0,M,LC,R,117,255,22.471135218712732
0,M,LC,G,106,249,26.35231310920864
0,M,LC,B,134,255,14.165961052038632
0,M,LC,R,127,255,18.35309750096021
0,M,LC,G,113,241,20.429543163867944
0,M,LC,B,139,255,13.802479442074201
0,M,LC,R,126,255,17.94108692351755
0,M,LC,G,113,243,19.92782612228333
0,M,LC,B,148,255,12.46985619497624
0,M,LC,R,124,255,25.604479169733832
0,M,LC,G,105,250,30.62681092362655
0,M,LC,B,151,255,15.737606450969338
0,M,LC,R,110,255,15.60923053312564
0,M,LC,G,109,238,19.026116464515272
0,M,LC,B,136,255,10.366367078677989
0,M,LC,R,135,255,16.358703059445464
0,M,LC,G,116,239,17.751610404427627
0,M,LC,B,157,255,11.398852343488235
0,M,LC,R,127,255,14.74307679700972
0,M,LC,G,117,240,17.49981484865675
0,M,LC,B,152,255,10.228473649102172
0,M,LC,R,129,255,18.38637082222002
0,M,LC,G,117,246,19.43968236871341
0,M,LC,B,152,255,12.23490242630617
0,M,LC,R,136,255,13.015180349826498
0,M,LC,G,123,237,16.489474796136488
0,M,LC,B,162,255,7.648099949151323
0,M,LC,R,97,255,33.30750953053751
0,M,LC,G,87,249,36.72122655513557
0,M,LC,B,125,255,19.22274665796181
0,M,LC,R,101,255,28.33476804749153
0,M,LC,G,93,250,31.40945905023581
0,M,LC,B,145,255,15.24758347858765
0,M,LC,R,105,255,20.270585356413097
0,M,LC,G,90,251,25.038478500177778
0,M,LC,B,143,255,12.0783975178816
0,M,LC,R,96,255,33.968834261344895
0,M,LC,G,86,247,37.15508020235037
0,M,LC,B,139,255,19.234049759281362
0,M,LC,R,98,255,40.0720995330377
0,M,LC,G,87,249,43.81379195982831
0,M,LC,B,132,255,21.076795219826757
0,M,LC,R,95,255,34.95038124642735
0,M,LC,G,88,250,41.225383734488396
0,M,LC,B,131,255,20.208891637451707
0,M,LC,R,104,255,23.430548185741667
0,M,LC,G,90,248,29.57961096033995
0,M,LC,B,147,255,13.644483261156335
0,M,LC,R,98,255,28.06475879344375
0,M,LC,G,92,243,29.748807635013954
0,M,LC,B,127,255,17.00014698295238
0,M,LC,R,94,255,35.52283184738208
0,M,LC,G,91,253,39.766847165175065
0,M,LC,B,125,255,20.190838391858673
0,M,LC,R,92,255,27.456370869529902
0,M,LC,G,91,252,33.57932968329577
0,M,LC,B,137,255,16.02633852960174
0,M,LC,R,94,255,26.99328166950319
0,M,LC,G,87,252,30.97506795441645
0,M,LC,B,115,255,15.278615476514796
0,M,LC,R,103,255,24.536234879414224
0,M,LC,G,86,250,30.15563596530191
0,M,LC,B,144,255,14.441271089035558
0,M,LC,R,95,255,37.32090405639174
0,M,LC,G,89,249,39.29620303817381
0,M,LC,B,126,255,21.18352781946301
0,M,LC,R,97,255,31.26207056520218
0,M,LC,G,91,250,34.39108283388434
0,M,LC,B,127,255,17.46892435707897
0,M,LC,R,94,255,42.02667915009653
0,M,LC,G,86,247,43.3114395747844
0,M,LC,B,134,255,23.32191473190795
0,M,LC,R,86,255,31.315374004431913
0,M,LC,G,83,249,37.800683255700676
0,M,LC,B,112,255,18.687684191626513
0,M,LC,R,83,255,35.96360592016575
0,M,LC,G,83,250,37.009848526800106
0,M,LC,B,104,255,21.713939401551205
0,M,LC,R,94,255,37.02525227842176
0,M,LC,G,86,250,39.42719775802952
0,M,LC,B,127,255,21.546690749054914
0,M,LC,R,109,255,22.241798555815663
0,M,LC,G,94,250,27.644991001027563
0,M,LC,B,135,255,13.12424842184886
0,M,LC,R,103,255,20.579684307845
0,M,LC,G,95,253,25.953635727402286
0,M,LC,B,148,255,12.509580409337046
0,M,LC,R,97,255,35.75381545015173
0,M,LC,G,86,252,38.24495076879903
0,M,LC,B,127,255,20.734995601703783
0,M,LC,R,101,255,30.95234971244492
0,M,LC,G,92,254,37.82509494548096
0,M,LC,B,144,255,16.865891742635092
0,M,LC,R,95,255,28.495698365512762
0,M,LC,G,85,250,29.600509084450437
0,M,LC,B,125,255,16.958966971134174
0,M,LC,R,98,255,40.895051744206604
0,M,LC,G,85,251,44.42431036857788
0,M,LC,B,136,255,22.3967870364599
0,M,LC,R,120,255,14.533685362904833
0,M,LC,G,104,244,19.390602089585027
0,M,LC,B,127,255,12.837952062728585
0,M,LC,R,121,255,20.23686830288581
0,M,LC,G,101,252,22.58599239276065
0,M,LC,B,126,255,17.36556739433525
0,M,LC,R,118,255,14.494805405339525
0,M,LC,G,102,247,18.653210023838433
0,M,LC,B,124,255,13.382743938910293
0,M,LC,R,118,255,19.152155337305274
0,M,LC,G,96,249,20.298255485142647
0,M,LC,B,132,255,16.893491964743507
0,M,LC,R,111,255,22.29378474987565
0,M,LC,G,96,251,23.07412244019444
0,M,LC,B,121,255,19.436139559628508
0,M,LC,R,119,255,20.045425069798693
0,M,LC,G,99,250,21.341540757454435
0,M,LC,B,127,255,17.61325805910477
0,M,LC,R,145,255,14.120114612591673
0,M,LC,G,120,250,21.417879431752112
0,M,LC,B,151,255,12.345851062399955
0,M,LC,R,117,255,19.581124073259385
0,M,LC,G,102,245,21.862849450980455
0,M,LC,B,119,255,17.067360979765603
0,M,LC,R,139,255,13.205173625776427
0,M,LC,G,111,241,15.91290490530499
0,M,LC,B,147,255,12.385174775483373
0,M,LC,R,122,255,12.562064033082455
0,M,LC,G,108,242,17.289804479643283
0,M,LC,B,133,255,12.249334382925671
0,M,LC,R,122,255,14.809778735359595
0,M,LC,G,104,244,17.120231193747944
0,M,LC,B,125,255,13.52004682134566
0,M,LC,R,125,255,13.881515110265468
0,M,LC,G,104,249,19.091566720472475
0,M,LC,B,117,255,12.726583950467585
0,M,LC,R,136,255,13.49212823240714
0,M,LC,G,116,243,16.771398868398812
0,M,LC,B,144,255,12.41887906498101
0,M,LC,R,109,255,19.6930329951319
0,M,LC,G,92,252,20.763994300858126
0,M,LC,B,126,255,17.447518857269095
0,M,LC,R,109,255,21.62650898783184
0,M,LC,G,96,251,22.34627616472645
0,M,LC,B,117,255,19.182099114286356
0,M,LC,R,115,255,15.99078882212038
0,M,LC,G,95,252,16.700600544707168
0,M,LC,B,122,255,14.632856443992631
0,M,LC,R,124,255,16.270684542396214
0,M,LC,G,105,248,16.698095942800023
0,M,LC,B,120,255,14.842207118811649
0,M,LC,R,124,255,16.270684542396214
0,M,LC,G,105,248,16.698095942800023
0,M,LC,B,120,255,14.842207118811649
0,M,LC,R,115,255,15.99078882212038
0,M,LC,G,95,252,16.700600544707168
0,M,LC,B,122,255,14.632856443992631
0,M,LC,R,119,255,16.404849675902803
0,M,LC,G,98,251,17.061644946683998
0,M,LC,B,123,255,15.225241357149674
0,M,LC,R,79,255,26.186388249047848
0,M,LC,G,34,239,25.921036846281776
0,M,LC,B,71,255,21.84880871471528
0,M,LC,R,72,255,26.279257263751592
0,M,LC,G,42,233,26.3593057130701
0,M,LC,B,75,251,23.736584376712
0,M,LC,R,63,255,26.204017661210845
0,M,LC,G,40,237,31.86806847405538
0,M,LC,B,59,228,22.61269721121294
0,M,LC,R,68,255,29.525249734166305
0,M,LC,G,33,246,34.14408388215578
0,M,LC,B,66,255,26.130764507088877
0,M,LC,R,58,255,25.008715339080208
0,M,LC,G,30,245,29.12364686925648
0,M,LC,B,67,255,24.45159787578262
0,M,LC,R,76,255,24.26976449381968
0,M,LC,G,39,231,25.19505720215558
0,M,LC,B,70,248,21.332847782869077
0,M,LC,R,83,255,22.94695656199898
0,M,LC,G,47,231,25.24300260371136
0,M,LC,B,81,247,20.141810967134145
0,M,LC,R,43,255,26.490649084210993
0,M,LC,G,24,241,25.963574687873884
0,M,LC,B,49,253,21.842962751869354
0,M,LC,R,60,255,26.633847688512244
0,M,LC,G,30,250,34.3412256837987
0,M,LC,B,61,255,24.42757632029267
0,M,LC,R,70,245,26.78696956170296
0,M,LC,G,38,231,37.24688549417788
0,M,LC,B,67,230,25.373940689375402
0,M,LC,R,60,255,25.64071347853403
0,M,LC,G,26,250,28.692934995012
0,M,LC,B,59,255,24.08479060392782
0,M,LC,R,61,249,19.689610067459604
0,M,LC,G,32,220,25.779746102300923
0,M,LC,B,64,236,18.878143200092335
0,M,LC,R,65,255,27.123082329864978
0,M,LC,G,34,240,30.4615631168028
0,M,LC,B,61,255,24.14034227380955
0,M,LC,R,69,255,27.487767070965464
0,M,LC,G,35,248,29.49704817092002
0,M,LC,B,70,255,24.010641546516776
0,M,LC,R,63,255,29.489432597651554
0,M,LC,G,42,231,30.84626014505649
0,M,LC,B,65,236,23.9963283578292
0,M,LC,R,69,255,25.364977994598757
0,M,LC,G,41,245,34.71045519543393
0,M,LC,B,75,255,24.361102869426468
0,M,LC,R,77,255,26.29856613394567
0,M,LC,G,37,250,30.830757003668165
0,M,LC,B,71,255,24.180711511663294
0,M,LC,R,69,255,25.483399490654957
0,M,LC,G,48,241,26.900220643227765
0,M,LC,B,69,243,22.548625514878466
0,M,LC,R,72,255,31.22346778759505
0,M,LC,G,41,251,42.44400633510167
0,M,LC,B,79,255,27.73741641293046
0,M,LC,R,71,255,27.489164754206485
0,M,LC,G,33,243,26.83961721019753
0,M,LC,B,68,255,23.4036109172009
0,M,LC,R,58,255,25.636776885874344
0,M,LC,G,36,248,30.011913106191308
0,M,LC,B,65,255,23.311643734908724
0,M,LC,R,72,255,25.32334388460131
0,M,LC,G,33,245,31.134053742087367
0,M,LC,B,71,255,23.205517019570756
0,M,LC,R,74,255,31.333643663112188
0,M,LC,G,46,243,41.969730565259724
0,M,LC,B,77,247,25.07256056393454
0,M,LC,R,63,255,25.573488605789763
0,M,LC,G,38,245,36.93775943828772
0,M,LC,B,63,255,26.014062147373714
0,M,LC,R,67,255,25.030654278708386
0,M,LC,G,32,225,26.405030532249746
0,M,LC,B,68,239,19.831595305825754
0,M,LC,R,61,255,27.315484674764278
0,M,LC,G,34,228,31.78433207750637
0,M,LC,B,62,243,23.25130109776859
0,M,LC,R,86,249,28.926160966009032
0,M,LC,G,50,241,39.35665082167673
0,M,LC,B,87,236,25.54757687395022
0,M,LC,R,71,255,29.724797597733513
0,M,LC,G,46,239,34.79688284722655
0,M,LC,B,74,243,24.84136916666884
0,M,LC,R,63,255,27.763235506503047
0,M,LC,G,39,232,35.47275312880861
0,M,LC,B,72,253,24.81801717748395
0,M,LC,R,39,255,21.80975471345688
0,M,LC,G,16,252,25.744213125509216
0,M,LC,B,46,255,23.19432236526924
0,M,LC,R,63,255,25.96427742419045
0,M,LC,G,36,243,26.462269814356063
0,M,LC,B,64,255,23.089716072231763
0,M,LC,R,65,255,28.255039731343764
0,M,LC,G,40,253,35.078920381201655
0,M,LC,B,79,255,24.91644885960734
0,M,LC,R,75,255,30.221585575118993
0,M,LC,G,39,240,38.907905892123075
0,M,LC,B,83,255,25.482230638940052
0,M,LC,R,60,255,28.239972330431304
0,M,LC,G,34,242,30.131521897581354
0,M,LC,B,76,245,24.28920289162265
0,M,LC,R,49,254,31.217486068146393
0,M,LC,G,30,224,37.78553315946742
0,M,LC,B,59,252,27.166926544216967
0,M,LC,R,58,255,33.48199182598125
0,M,LC,G,34,250,34.34132217994368
0,M,LC,B,68,255,28.082981993606847
0,M,LC,R,80,255,29.47445128709999
0,M,LC,G,44,241,30.942743700676274
0,M,LC,B,90,255,24.65076099328853
0,M,LC,R,53,249,31.839264950388863
0,M,LC,G,34,227,30.443803230791083
0,M,LC,B,63,233,25.29068844639215
0,M,LC,R,71,254,32.13042586339111
0,M,LC,G,35,242,40.244774013383356
0,M,LC,B,79,242,27.687511754749416
0,M,LC,R,59,255,26.615802794948245
0,M,LC,G,41,232,28.019552074804952
0,M,LC,B,68,254,22.62660868987478
0,M,LC,R,61,237,28.821532314968046
